Time,Action,Price,Amount,BTC_bought, PnL
2026-05-10 15:30:00+00:00,TAKE PROFIT,81404.64,9404.8,0.11553,108.11
2026-05-10 22:00:00+00:00,SWING_BUY,81492.75,9404.8,0.11541,BTC Bought
2026-05-11 03:00:00+00:00,STOP LOSS,80586.74,9300.24,0.11541,-104.56
2026-05-13 01:00:00+00:00,SWING_BUY,81048.99,9300.24,0.11475,BTC Bought
2026-05-13 11:00:00+00:00,STOP LOSS,80539.18,9241.74,0.11475,-58.5
2026-05-14 08:30:00+00:00,SWING_BUY,79784.56,9241.74,0.11583,BTC Bought
2026-05-14 11:00:00+00:00,STOP LOSS,79322.41,9188.21,0.11583,-53.53
2026-05-14 17:00:00+00:00,SWING_BUY,81484.25,9188.21,0.11276,BTC Bought
2026-05-15 04:30:00+00:00,STOP LOSS,80710.33,9100.94,0.11276,-87.27
2026-05-17 12:30:00+00:00,SWING_BUY,78332.38,9100.94,0.11618,BTC Bought
2026-05-17 14:00:00+00:00,STOP LOSS,78025.72,9065.31,0.11618,-35.63
2026-05-17 21:30:00+00:00,SWING_BUY,78364.12,9065.31,0.11568,BTC Bought
2026-05-17 22:00:00+00:00,STOP LOSS,77933.53,9015.5,0.11568,-49.81
2026-05-20 05:00:00+00:00,SWING_BUY,77091.84,9015.5,0.11694,BTC Bought
2026-05-22 14:30:00+00:00,STOP LOSS,76674.89,8966.74,0.11694,-48.76
2026-05-23 00:00:00+00:00,DCA PROTECTIVE SELL,75385.79,98.89,0.00131,-1.11
2026-05-23 00:30:00+00:00,DCA PROTECTIVE SELL,75263.22,78.98,0.00105,-1.02
2026-05-23 01:00:00+00:00,DCA PROTECTIVE SELL,75374.83,63.28,0.00084,-0.72
2026-05-23 01:30:00+00:00,DCA PROTECTIVE SELL,75402.12,50.64,0.00067,-0.56
2026-05-23 02:00:00+00:00,DCA PROTECTIVE SELL,75386.8,40.51,0.00054,-0.45
2026-05-23 02:30:00+00:00,DCA PROTECTIVE SELL,75482.56,32.45,0.00043,-0.32
2026-05-23 03:00:00+00:00,DCA PROTECTIVE SELL,75505.5,25.96,0.00034,-0.25
2026-05-23 03:30:00+00:00,DCA PROTECTIVE SELL,75545.71,20.78,0.00028,-0.19
2026-05-23 04:00:00+00:00,DCA PROTECTIVE SELL,75504.0,16.62,0.00022,-0.16
2026-05-23 04:30:00+00:00,DCA PROTECTIVE SELL,75455.12,13.28,0.00018,-0.14
2026-05-23 05:00:00+00:00,DCA PROTECTIVE SELL,75388.0,10.62,0.00014,-0.12
2026-05-23 05:30:00+00:00,DCA PROTECTIVE SELL,75397.64,8.5,0.00011,-0.09
2026-05-23 06:00:00+00:00,DCA PROTECTIVE SELL,75359.52,6.79,9e-05,-0.08
2026-05-23 06:30:00+00:00,DCA PROTECTIVE SELL,75312.33,5.43,7e-05,-0.07
2026-05-23 07:00:00+00:00,DCA PROTECTIVE SELL,75202.0,4.34,6e-05,-0.06
2026-05-23 07:30:00+00:00,DCA PROTECTIVE SELL,74516.73,3.44,5e-05,-0.08
2026-05-23 08:00:00+00:00,DCA PROTECTIVE SELL,74520.0,2.75,4e-05,-0.06
2026-05-23 08:30:00+00:00,DCA PROTECTIVE SELL,74594.49,2.2,3e-05,-0.05
2026-05-23 09:00:00+00:00,DCA PROTECTIVE SELL,74602.19,1.76,2e-05,-0.04
2026-05-23 09:30:00+00:00,DCA PROTECTIVE SELL,74575.97,1.41,2e-05,-0.03
2026-05-23 10:00:00+00:00,DCA PROTECTIVE SELL,74660.0,1.13,2e-05,-0.02
2026-05-23 10:30:00+00:00,DCA PROTECTIVE SELL,74626.62,0.9,1e-05,-0.02
2026-05-23 11:00:00+00:00,DCA PROTECTIVE SELL,74764.34,0.72,1e-05,-0.01
2026-05-23 11:30:00+00:00,DCA PROTECTIVE SELL,74710.31,0.58,1e-05,-0.01
2026-05-23 12:00:00+00:00,DCA PROTECTIVE SELL,74651.96,0.46,1e-05,-0.01
2026-05-23 12:30:00+00:00,DCA PROTECTIVE SELL,74674.88,0.37,0.0,-0.01
2026-05-23 13:00:00+00:00,DCA PROTECTIVE SELL,74905.72,0.3,0.0,-0.01
2026-05-23 13:30:00+00:00,DCA PROTECTIVE SELL,75119.46,0.24,0.0,-0.0
2026-05-23 14:00:00+00:00,DCA PROTECTIVE SELL,75228.03,0.19,0.0,-0.0
2026-05-23 14:30:00+00:00,DCA PROTECTIVE SELL,75443.72,0.15,0.0,-0.0
2026-05-23 15:00:00+00:00,DCA PROTECTIVE SELL,75457.26,0.12,0.0,-0.0
2026-05-23 15:30:00+00:00,DCA PROTECTIVE SELL,75432.03,0.1,0.0,-0.0
2026-05-23 16:00:00+00:00,DCA PROTECTIVE SELL,75385.23,0.08,0.0,-0.0
2026-05-23 16:30:00+00:00,DCA PROTECTIVE SELL,75347.42,0.06,0.0,-0.0
2026-05-23 17:00:00+00:00,DCA PROTECTIVE SELL,75379.54,0.05,0.0,-0.0
2026-05-23 17:30:00+00:00,DCA PROTECTIVE SELL,75399.73,0.04,0.0,-0.0
2026-05-24 03:30:00+00:00,SWING_BUY,76699.47,9460.88,0.12335,BTC Bought
2026-05-24 14:00:00+00:00,STOP LOSS,76317.99,9413.82,0.12335,-47.06
2026-05-25 09:00:00+00:00,SWING_BUY,77428.43,9413.82,0.12158,BTC Bought
2026-05-25 22:30:00+00:00,STOP LOSS,77043.97,9367.08,0.12158,-46.74
2026-05-27 04:00:00+00:00,DCA PROTECTIVE SELL,75379.69,0.03,0.0,-0.0
2026-05-27 04:30:00+00:00,DCA PROTECTIVE SELL,75445.73,0.03,0.0,-0.0
2026-05-27 11:30:00+00:00,DCA PROTECTIVE SELL,75632.98,0.02,0.0,-0.0
2026-05-27 12:30:00+00:00,DCA PROTECTIVE SELL,75548.99,0.02,0.0,-0.0
2026-05-27 13:00:00+00:00,DCA PROTECTIVE SELL,75043.86,0.01,0.0,-0.0
2026-05-27 13:30:00+00:00,DCA PROTECTIVE SELL,74915.74,0.01,0.0,-0.0
2026-05-27 14:00:00+00:00,DCA PROTECTIVE SELL,74728.74,0.01,0.0,-0.0
2026-05-27 14:30:00+00:00,DCA PROTECTIVE SELL,74885.94,0.01,0.0,-0.0
2026-05-27 15:00:00+00:00,DCA PROTECTIVE SELL,75221.84,0.01,0.0,-0.0
2026-05-27 15:30:00+00:00,DCA PROTECTIVE SELL,75184.19,0.0,0.0,-0.0
2026-05-27 16:00:00+00:00,DCA PROTECTIVE SELL,74952.41,0.0,0.0,-0.0
2026-05-27 16:30:00+00:00,DCA PROTECTIVE SELL,75169.91,0.0,0.0,-0.0
2026-05-27 17:00:00+00:00,DCA PROTECTIVE SELL,74856.01,0.0,0.0,-0.0
2026-05-27 17:30:00+00:00,DCA PROTECTIVE SELL,74713.03,0.0,0.0,-0.0
2026-05-27 18:00:00+00:00,DCA PROTECTIVE SELL,74764.79,0.0,0.0,-0.0
2026-05-27 18:30:00+00:00,DCA PROTECTIVE SELL,74884.0,0.0,0.0,-0.0
2026-05-27 19:00:00+00:00,DCA PROTECTIVE SELL,74884.44,0.0,0.0,-0.0
2026-05-27 19:30:00+00:00,DCA PROTECTIVE SELL,74907.96,0.0,0.0,-0.0
2026-05-27 20:00:00+00:00,DCA PROTECTIVE SELL,75141.95,0.0,0.0,-0.0
2026-05-27 20:30:00+00:00,DCA PROTECTIVE SELL,75140.01,0.0,0.0,-0.0
2026-05-27 21:00:00+00:00,DCA PROTECTIVE SELL,74958.87,0.0,0.0,-0.0
2026-05-27 21:30:00+00:00,DCA PROTECTIVE SELL,74350.97,0.0,0.0,-0.0
2026-05-27 22:00:00+00:00,DCA PROTECTIVE SELL,74484.19,0.0,0.0,-0.0
2026-05-27 22:30:00+00:00,DCA PROTECTIVE SELL,74307.04,0.0,0.0,-0.0
2026-05-27 23:00:00+00:00,DCA PROTECTIVE SELL,74177.11,0.0,0.0,-0.0
2026-05-27 23:30:00+00:00,DCA PROTECTIVE SELL,74321.99,0.0,0.0,-0.0
2026-05-28 00:00:00+00:00,DCA PROTECTIVE SELL,74342.06,0.0,0.0,-0.0
2026-05-28 00:30:00+00:00,DCA PROTECTIVE SELL,74439.99,0.0,0.0,-0.0
2026-05-28 01:00:00+00:00,DCA PROTECTIVE SELL,74165.71,0.0,0.0,-0.0
2026-05-28 01:30:00+00:00,DCA PROTECTIVE SELL,74207.85,0.0,0.0,-0.0
2026-05-28 02:00:00+00:00,DCA PROTECTIVE SELL,74081.32,0.0,0.0,-0.0
2026-05-28 02:30:00+00:00,DCA PROTECTIVE SELL,74156.96,0.0,0.0,-0.0
2026-05-28 03:00:00+00:00,DCA BUY,73616.0,500,0.006792
2026-05-29 00:30:00+00:00,SWING_BUY,73624.56,8867.24,0.12044,BTC Bought
2026-05-29 02:30:00+00:00,STOP LOSS,73116.69,8806.07,0.12044,-61.17
2026-05-29 09:00:00+00:00,SWING_BUY,73780.45,8806.07,0.11936,BTC Bought
2026-05-29 11:30:00+00:00,STOP LOSS,73369.79,8757.06,0.11936,-49.01
2026-05-29 13:00:00+00:00,DCA PROTECTIVE SELL,72948.89,99.09,0.00136,-0.91
2026-05-29 14:00:00+00:00,DCA PROTECTIVE SELL,72599.84,78.9,0.00109,-1.1
2026-05-30 12:30:00+00:00,SWING_BUY,73588.13,8935.05,0.12142,BTC Bought
2026-06-01 01:30:00+00:00,STOP LOSS,73188.0,8886.46,0.12142,-48.58
2026-06-01 07:00:00+00:00,DCA PROTECTIVE SELL,72878.26,63.36,0.00087,-0.64
2026-06-01 07:30:00+00:00,DCA PROTECTIVE SELL,72701.97,50.56,0.0007,-0.64
2026-06-01 08:00:00+00:00,DCA PROTECTIVE SELL,72630.0,40.41,0.00056,-0.55
2026-06-01 08:30:00+00:00,DCA PROTECTIVE SELL,72800.76,32.41,0.00045,-0.36
2026-06-01 09:30:00+00:00,DCA PROTECTIVE SELL,72791.36,25.92,0.00036,-0.29
2026-06-01 10:00:00+00:00,DCA PROTECTIVE SELL,72616.0,20.69,0.00028,-0.28
2026-06-01 10:30:00+00:00,DCA PROTECTIVE SELL,72652.01,16.56,0.00023,-0.22
2026-06-01 11:00:00+00:00,DCA PROTECTIVE SELL,72577.74,13.23,0.00018,-0.19
2026-06-01 11:30:00+00:00,DCA PROTECTIVE SELL,72388.76,10.56,0.00015,-0.18
2026-06-01 12:00:00+00:00,DCA PROTECTIVE SELL,72136.04,8.42,0.00012,-0.17
2026-06-01 12:30:00+00:00,DCA PROTECTIVE SELL,72130.23,6.73,9e-05,-0.14
2026-06-01 13:00:00+00:00,DCA PROTECTIVE SELL,71717.86,5.36,7e-05,-0.14
2026-06-01 13:30:00+00:00,DCA PROTECTIVE SELL,71595.99,4.28,6e-05,-0.12
2026-06-01 14:00:00+00:00,DCA BUY,71396.25,500,0.007003
2026-06-02 05:00:00+00:00,DCA PROTECTIVE SELL,70488.14,102.1,0.00145,-1.42
2026-06-02 05:30:00+00:00,DCA PROTECTIVE SELL,70159.03,81.3,0.00116,-1.52
2026-06-02 06:00:00+00:00,DCA PROTECTIVE SELL,70257.58,65.13,0.00093,-1.12
2026-06-02 06:30:00+00:00,DCA PROTECTIVE SELL,69999.96,51.91,0.00074,-1.09
2026-06-02 07:00:00+00:00,DCA PROTECTIVE SELL,69812.82,41.42,0.00059,-0.98
2026-06-02 07:30:00+00:00,DCA PROTECTIVE SELL,70006.8,33.23,0.00047,-0.69
2026-06-02 08:00:00+00:00,DCA PROTECTIVE SELL,69907.17,26.54,0.00038,-0.59
2026-06-02 08:30:00+00:00,DCA PROTECTIVE SELL,69710.93,21.18,0.0003,-0.53
2026-06-02 09:00:00+00:00,DCA PROTECTIVE SELL,69290.01,16.84,0.00024,-0.53
2026-06-02 09:30:00+00:00,DCA PROTECTIVE SELL,69319.39,13.48,0.00019,-0.42
2026-06-02 10:00:00+00:00,DCA PROTECTIVE SELL,69522.49,10.81,0.00016,-0.3
2026-06-02 10:30:00+00:00,DCA PROTECTIVE SELL,69546.62,8.65,0.00012,-0.24
2026-06-02 11:00:00+00:00,DCA PROTECTIVE SELL,69381.93,6.91,0.0001,-0.21
2026-06-02 11:30:00+00:00,DCA PROTECTIVE SELL,69349.99,5.52,8e-05,-0.17
2026-06-02 12:00:00+00:00,DCA BUY,69177.03,500,0.007228
2026-06-02 14:00:00+00:00,DCA PROTECTIVE SELL,67749.01,102.25,0.00151,-2.3
2026-06-02 14:30:00+00:00,DCA PROTECTIVE SELL,67870.39,81.95,0.00121,-1.69
2026-06-02 15:00:00+00:00,DCA PROTECTIVE SELL,67336.18,65.04,0.00097,-1.87
2026-06-02 15:30:00+00:00,DCA PROTECTIVE SELL,67169.3,51.9,0.00077,-1.63
2026-06-02 16:00:00+00:00,DCA PROTECTIVE SELL,67721.69,41.87,0.00062,-0.96
2026-06-02 16:30:00+00:00,DCA PROTECTIVE SELL,67295.26,33.28,0.00049,-0.98
2026-06-02 17:00:00+00:00,DCA PROTECTIVE SELL,67603.0,26.75,0.0004,-0.66
2026-06-02 17:30:00+00:00,DCA PROTECTIVE SELL,67352.0,21.32,0.00032,-0.61
2026-06-02 18:00:00+00:00,DCA PROTECTIVE SELL,67176.81,17.01,0.00025,-0.53
2026-06-02 18:30:00+00:00,DCA PROTECTIVE SELL,67217.16,13.62,0.0002,-0.42
2026-06-02 19:00:00+00:00,DCA BUY,66873.45,500,0.007477
2026-06-03 16:00:00+00:00,DCA PROTECTIVE SELL,65504.0,108.57,0.00166,-2.66
2026-06-03 19:00:00+00:00,DCA PROTECTIVE SELL,65557.88,86.93,0.00133,-2.06
2026-04-30 00:30:00+00:00,DCA BUY,76232.56,500,0.006559
2026-04-30 12:30:00+00:00,SWING_BUY,76278.44,9500.0,0.12454,BTC Bought
2026-05-01 12:00:00+00:00,TAKE PROFIT,77755.12,9683.91,0.12454,183.91
2026-05-03 19:00:00+00:00,SWING_BUY,78681.59,9683.91,0.12308,BTC Bought
2026-05-04 00:00:00+00:00,STOP LOSS,78351.7,9643.31,0.12308,-40.6
2026-05-04 06:30:00+00:00,SWING_BUY,79859.63,9643.31,0.12075,BTC Bought
2026-05-04 10:00:00+00:00,STOP LOSS,78487.69,9477.64,0.12075,-165.67
2026-05-04 17:30:00+00:00,SWING_BUY,80382.74,9477.64,0.11791,BTC Bought
2026-05-08 03:00:00+00:00,STOP LOSS,79528.92,9376.97,0.11791,-100.67
2026-05-08 11:00:00+00:00,SWING_BUY,80272.57,9376.97,0.11681,BTC Bought
2026-05-08 13:00:00+00:00,STOP LOSS,79592.96,9297.58,0.11681,-79.39
2026-05-08 22:30:00+00:00,SWING_BUY,80273.97,9297.58,0.11582,BTC Bought
2026-05-10 17:30:00+00:00,TAKE PROFIT,81471.42,9436.28,0.11582,138.69
2026-05-10 23:30:00+00:00,SWING_BUY,82186.82,9436.28,0.11481,BTC Bought
2026-05-11 00:00:00+00:00,STOP LOSS,81664.3,9376.28,0.11481,-59.99
2026-05-13 01:00:00+00:00,SWING_BUY,81049.87,9376.28,0.11569,BTC Bought
2026-05-13 11:00:00+00:00,STOP LOSS,80539.63,9317.26,0.11569,-59.03
2026-05-14 08:30:00+00:00,SWING_BUY,79784.57,9317.26,0.11678,BTC Bought
2026-05-14 11:00:00+00:00,STOP LOSS,79322.4,9263.28,0.11678,-53.97
2026-05-14 17:00:00+00:00,SWING_BUY,81486.5,9263.28,0.11368,BTC Bought
2026-05-15 04:30:00+00:00,STOP LOSS,80703.48,9174.27,0.11368,-89.01
2026-05-17 21:30:00+00:00,SWING_BUY,78364.12,9174.27,0.11707,BTC Bought
2026-05-17 22:00:00+00:00,STOP LOSS,77945.63,9125.28,0.11707,-48.99
2026-05-20 05:00:00+00:00,SWING_BUY,77101.55,9125.28,0.11835,BTC Bought
2026-05-22 14:30:00+00:00,STOP LOSS,76674.9,9074.78,0.11835,-50.5
2026-05-23 00:00:00+00:00,DCA PROTECTIVE SELL,75380.02,49.44,0.00066,-0.56
2026-05-23 00:30:00+00:00,DCA PROTECTIVE SELL,75263.22,44.43,0.00059,-0.57
2026-05-23 01:00:00+00:00,DCA PROTECTIVE SELL,75377.81,40.05,0.00053,-0.45
2026-05-23 01:30:00+00:00,DCA PROTECTIVE SELL,75402.12,36.05,0.00048,-0.4
2026-05-23 02:00:00+00:00,DCA PROTECTIVE SELL,75386.8,32.44,0.00043,-0.36
2026-05-23 02:30:00+00:00,DCA PROTECTIVE SELL,75479.54,29.23,0.00039,-0.29
2026-05-23 03:00:00+00:00,DCA PROTECTIVE SELL,75500.0,26.32,0.00035,-0.26
2026-05-23 03:30:00+00:00,DCA PROTECTIVE SELL,75545.71,23.7,0.00031,-0.22
2026-05-23 04:00:00+00:00,DCA PROTECTIVE SELL,75504.0,21.32,0.00028,-0.21
2026-05-23 04:30:00+00:00,DCA PROTECTIVE SELL,75455.12,19.17,0.00025,-0.2
2026-05-23 05:00:00+00:00,DCA PROTECTIVE SELL,75382.5,17.24,0.00023,-0.19
2026-05-23 05:30:00+00:00,DCA PROTECTIVE SELL,75397.64,15.52,0.00021,-0.17
2026-05-23 06:00:00+00:00,DCA PROTECTIVE SELL,75359.52,13.96,0.00019,-0.16
2026-05-23 06:30:00+00:00,DCA PROTECTIVE SELL,75312.32,12.56,0.00017,-0.15
2026-05-23 07:00:00+00:00,DCA PROTECTIVE SELL,75202.0,11.28,0.00015,-0.15
2026-05-23 07:30:00+00:00,DCA PROTECTIVE SELL,74516.73,10.06,0.00014,-0.23
2026-05-23 08:00:00+00:00,DCA PROTECTIVE SELL,74520.0,9.06,0.00012,-0.21
2026-05-23 08:30:00+00:00,DCA PROTECTIVE SELL,74594.5,8.16,0.00011,-0.18
2026-05-23 09:00:00+00:00,DCA PROTECTIVE SELL,74602.19,7.34,0.0001,-0.16
2026-05-23 09:30:00+00:00,DCA PROTECTIVE SELL,74575.97,6.61,9e-05,-0.15
2026-05-23 10:00:00+00:00,DCA PROTECTIVE SELL,74660.0,5.95,8e-05,-0.13
2026-05-23 10:30:00+00:00,DCA PROTECTIVE SELL,74626.61,5.36,7e-05,-0.12
2026-05-23 11:00:00+00:00,DCA PROTECTIVE SELL,74764.34,4.83,6e-05,-0.09
2026-05-23 11:30:00+00:00,DCA PROTECTIVE SELL,74710.31,4.34,6e-05,-0.09
2026-05-23 12:00:00+00:00,DCA PROTECTIVE SELL,74651.96,3.91,5e-05,-0.08
2026-05-23 12:30:00+00:00,DCA PROTECTIVE SELL,74674.88,3.52,5e-05,-0.07
2026-05-23 13:00:00+00:00,DCA PROTECTIVE SELL,74905.72,3.17,4e-05,-0.06
2026-05-23 13:30:00+00:00,DCA PROTECTIVE SELL,75122.95,2.87,4e-05,-0.04
2026-05-23 14:00:00+00:00,DCA PROTECTIVE SELL,75229.36,2.58,3e-05,-0.03
2026-05-23 14:30:00+00:00,DCA PROTECTIVE SELL,75440.84,2.33,3e-05,-0.02
2026-05-23 15:00:00+00:00,DCA PROTECTIVE SELL,75457.26,2.1,3e-05,-0.02
2026-05-23 15:30:00+00:00,DCA PROTECTIVE SELL,75428.88,1.89,3e-05,-0.02
2026-05-23 16:00:00+00:00,DCA PROTECTIVE SELL,75381.91,1.7,2e-05,-0.02
2026-05-23 16:30:00+00:00,DCA PROTECTIVE SELL,75347.43,1.53,2e-05,-0.02
2026-05-23 17:00:00+00:00,DCA PROTECTIVE SELL,75379.53,1.38,2e-05,-0.02
2026-05-23 17:30:00+00:00,DCA PROTECTIVE SELL,75399.46,1.24,2e-05,-0.01
2026-05-24 02:00:00+00:00,SWING_BUY,76645.18,9557.4,0.1247,BTC Bought
2026-05-24 21:30:00+00:00,STOP LOSS,76045.49,9482.62,0.1247,-74.78
2026-05-25 09:00:00+00:00,SWING_BUY,77428.43,9482.62,0.12247,BTC Bought
2026-05-25 22:30:00+00:00,STOP LOSS,77043.96,9435.53,0.12247,-47.09
2026-05-27 04:00:00+00:00,DCA PROTECTIVE SELL,75379.69,1.11,1e-05,-0.01
2026-05-27 04:30:00+00:00,DCA PROTECTIVE SELL,75445.74,1.0,1e-05,-0.01
2026-05-27 11:30:00+00:00,DCA PROTECTIVE SELL,75632.98,0.91,1e-05,-0.01
2026-05-27 12:30:00+00:00,DCA PROTECTIVE SELL,75549.0,0.81,1e-05,-0.01
2026-05-27 13:00:00+00:00,DCA PROTECTIVE SELL,75043.86,0.73,1e-05,-0.01
2026-05-27 13:30:00+00:00,DCA PROTECTIVE SELL,74915.74,0.65,1e-05,-0.01
2026-05-27 14:00:00+00:00,DCA PROTECTIVE SELL,74728.74,0.59,1e-05,-0.01
2026-05-27 14:30:00+00:00,DCA PROTECTIVE SELL,74885.94,0.53,1e-05,-0.01
2026-05-27 15:00:00+00:00,DCA PROTECTIVE SELL,75221.87,0.48,1e-05,-0.01
2026-05-27 15:30:00+00:00,DCA PROTECTIVE SELL,75187.95,0.43,1e-05,-0.01
2026-05-27 16:00:00+00:00,DCA PROTECTIVE SELL,74952.41,0.39,1e-05,-0.01
2026-05-27 16:30:00+00:00,DCA PROTECTIVE SELL,75163.73,0.35,0.0,-0.0
2026-05-27 17:00:00+00:00,DCA PROTECTIVE SELL,74856.01,0.31,0.0,-0.01
2026-05-27 17:30:00+00:00,DCA PROTECTIVE SELL,74713.81,0.28,0.0,-0.01
2026-05-27 18:00:00+00:00,DCA PROTECTIVE SELL,74764.8,0.25,0.0,-0.0
2026-05-27 18:30:00+00:00,DCA PROTECTIVE SELL,74884.01,0.23,0.0,-0.0
2026-05-27 19:00:00+00:00,DCA PROTECTIVE SELL,74884.44,0.21,0.0,-0.0
2026-05-27 19:30:00+00:00,DCA PROTECTIVE SELL,74907.96,0.18,0.0,-0.0
2026-05-27 20:00:00+00:00,DCA PROTECTIVE SELL,75141.95,0.17,0.0,-0.0
2026-05-27 20:30:00+00:00,DCA PROTECTIVE SELL,75141.03,0.15,0.0,-0.0
2026-05-27 21:00:00+00:00,DCA PROTECTIVE SELL,74958.87,0.13,0.0,-0.0
2026-05-27 21:30:00+00:00,DCA PROTECTIVE SELL,74350.96,0.12,0.0,-0.0
2026-05-27 22:00:00+00:00,DCA PROTECTIVE SELL,74484.19,0.11,0.0,-0.0
2026-05-27 22:30:00+00:00,DCA PROTECTIVE SELL,74307.04,0.1,0.0,-0.0
2026-05-27 23:00:00+00:00,DCA PROTECTIVE SELL,74177.11,0.09,0.0,-0.0
2026-05-27 23:30:00+00:00,DCA PROTECTIVE SELL,74321.99,0.08,0.0,-0.0
2026-05-28 00:00:00+00:00,DCA PROTECTIVE SELL,74342.06,0.07,0.0,-0.0
2026-05-28 00:30:00+00:00,DCA PROTECTIVE SELL,74439.99,0.06,0.0,-0.0
2026-05-28 01:00:00+00:00,DCA PROTECTIVE SELL,74165.71,0.06,0.0,-0.0
2026-05-28 01:30:00+00:00,DCA PROTECTIVE SELL,74207.85,0.05,0.0,-0.0
2026-05-28 02:00:00+00:00,DCA PROTECTIVE SELL,74079.92,0.05,0.0,-0.0
2026-05-28 02:30:00+00:00,DCA PROTECTIVE SELL,74156.96,0.04,0.0,-0.0
2026-05-28 03:00:00+00:00,DCA BUY,73618.0,500,0.006792
2026-05-29 00:30:00+00:00,SWING_BUY,73621.99,8946.25,0.12152,BTC Bought
2026-05-29 02:30:00+00:00,STOP LOSS,73116.69,8884.85,0.12152,-61.4
2026-05-29 09:00:00+00:00,SWING_BUY,73775.46,8884.85,0.12043,BTC Bought
2026-05-29 11:30:00+00:00,STOP LOSS,73369.79,8835.99,0.12043,-48.86
2026-05-29 13:00:00+00:00,DCA PROTECTIVE SELL,72948.88,49.58,0.00068,-0.46
2026-05-29 14:00:00+00:00,DCA PROTECTIVE SELL,72599.84,44.41,0.00061,-0.62
2026-05-30 12:30:00+00:00,SWING_BUY,73588.13,8929.98,0.12135,BTC Bought
2026-06-01 01:30:00+00:00,STOP LOSS,73188.0,8881.43,0.12135,-48.56
2026-06-01 07:00:00+00:00,DCA PROTECTIVE SELL,72877.84,40.12,0.00055,-0.41
2026-06-01 07:30:00+00:00,DCA PROTECTIVE SELL,72701.97,36.02,0.0005,-0.45
2026-06-01 08:00:00+00:00,DCA PROTECTIVE SELL,72630.0,32.39,0.00045,-0.44
2026-06-01 08:30:00+00:00,DCA PROTECTIVE SELL,72800.76,29.22,0.0004,-0.33
2026-06-01 09:30:00+00:00,DCA PROTECTIVE SELL,72786.08,26.29,0.00036,-0.3
2026-06-01 10:00:00+00:00,DCA PROTECTIVE SELL,72616.0,23.61,0.00033,-0.33
2026-06-01 10:30:00+00:00,DCA PROTECTIVE SELL,72652.01,21.26,0.00029,-0.28
2026-06-01 11:00:00+00:00,DCA PROTECTIVE SELL,72570.89,19.11,0.00026,-0.28
2026-06-01 11:30:00+00:00,DCA PROTECTIVE SELL,72377.96,17.15,0.00024,-0.29
2026-06-01 12:00:00+00:00,DCA PROTECTIVE SELL,72136.05,15.39,0.00021,-0.32
2026-06-01 12:30:00+00:00,DCA PROTECTIVE SELL,72131.79,13.85,0.00019,-0.29
2026-06-01 13:00:00+00:00,DCA PROTECTIVE SELL,71711.44,12.39,0.00017,-0.33
2026-06-01 13:30:00+00:00,DCA PROTECTIVE SELL,71585.65,11.13,0.00016,-0.32
2026-06-01 14:00:00+00:00,DCA BUY,71397.64,500,0.007003
2026-06-02 01:30:00+00:00,DCA PROTECTIVE SELL,70538.01,59.27,0.00084,-1.03
2026-06-02 02:00:00+00:00,DCA PROTECTIVE SELL,70700.28,53.47,0.00076,-0.81
2026-06-02 02:30:00+00:00,DCA PROTECTIVE SELL,70723.99,48.13,0.00068,-0.71
2026-06-02 04:30:00+00:00,DCA PROTECTIVE SELL,70700.8,43.31,0.00061,-0.65
2026-06-02 05:00:00+00:00,DCA PROTECTIVE SELL,70488.14,38.86,0.00055,-0.71
2026-06-02 05:30:00+00:00,DCA PROTECTIVE SELL,70159.03,34.81,0.0005,-0.8
2026-06-02 06:00:00+00:00,DCA PROTECTIVE SELL,70257.58,31.37,0.00045,-0.67
2026-06-02 06:30:00+00:00,DCA PROTECTIVE SELL,69999.49,28.13,0.0004,-0.71
2026-06-02 07:00:00+00:00,DCA PROTECTIVE SELL,69812.82,25.25,0.00036,-0.71
2026-06-02 07:30:00+00:00,DCA PROTECTIVE SELL,70011.06,22.79,0.00033,-0.57
2026-06-02 08:00:00+00:00,DCA PROTECTIVE SELL,69907.16,20.48,0.00029,-0.55
2026-06-02 08:30:00+00:00,DCA PROTECTIVE SELL,69710.92,18.38,0.00026,-0.54
2026-06-02 09:00:00+00:00,DCA PROTECTIVE SELL,69297.19,16.44,0.00024,-0.59
2026-06-02 09:30:00+00:00,DCA PROTECTIVE SELL,69319.4,14.81,0.00021,-0.52
2026-06-02 10:00:00+00:00,DCA PROTECTIVE SELL,69522.49,13.36,0.00019,-0.43
2026-06-02 10:30:00+00:00,DCA PROTECTIVE SELL,69546.62,12.03,0.00017,-0.38
2026-06-02 11:00:00+00:00,DCA PROTECTIVE SELL,69381.93,10.8,0.00016,-0.37
2026-06-02 11:30:00+00:00,DCA PROTECTIVE SELL,69349.99,9.72,0.00014,-0.34
2026-06-02 12:00:00+00:00,DCA BUY,69177.03,500,0.007228
2026-06-02 14:00:00+00:00,DCA PROTECTIVE SELL,67758.69,57.52,0.00085,-1.53
2026-06-02 14:30:00+00:00,DCA PROTECTIVE SELL,67865.31,51.85,0.00076,-1.3
2026-06-02 15:00:00+00:00,DCA PROTECTIVE SELL,67328.41,46.3,0.00069,-1.54
2026-06-02 15:30:00+00:00,DCA PROTECTIVE SELL,67169.3,41.57,0.00062,-1.48
2026-06-02 16:00:00+00:00,DCA PROTECTIVE SELL,67724.85,37.72,0.00056,-1.02
2026-06-02 16:30:00+00:00,DCA PROTECTIVE SELL,67298.01,33.73,0.0005,-1.13
